id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,is_ppi,curator,directionality,classification
959,CPI-SS0813792B7,1205,1148,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
960,CPI-CS007F1C612,1707,1148,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
961,CPI-CS0C8B4ED97,1711,1148,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
962,CPI-SS008E98D3E,1206,1148,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
963,CPI-CS04534E61E,1708,1148,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
964,CPI-CS0B24464AF,1712,1148,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
965,CPI-SS019D9440E,1274,1148,uniprot;reactome;IUPHAR,curated,True,JCranley,Receptor-Receptor,Signaling by Neurexin
966,CPI-SS0B0B67CA2,1276,1148,uniprot;reactome;IUPHAR,curated,True,JCranley,Receptor-Receptor,Signaling by Neurexin
967,CPI-SS05E4F3F47,1277,1148,uniprot;reactome;IUPHAR,curated,True,JCranley,Receptor-Receptor,Signaling by Neurexin
968,CPI-SS085E3E37F,1316,1148,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
969,CPI-SS09159B142,1317,1148,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
970,CPI-SS04FD52559,1318,1148,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
971,CPI-SS0EC12EAD9,1319,1148,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
972,CPI-SS0430C8A78,1205,1171,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
973,CPI-CS059C42E4B,1709,1171,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
974,CPI-SS0474E1C15,1206,1171,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
975,CPI-SS052641D5A,1207,1171,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
976,CPI-CS0D62B1695,1710,1171,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
977,CPI-SS038A612D7,1316,1171,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
978,CPI-SS0BCB3D402,1317,1171,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
979,CPI-SS0EA023E51,1318,1171,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
980,CPI-SS01F00A48A,1319,1171,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
981,CPI-SS0F6BE4D47,835,1171,uniprot;reactome;IUPHAR,curated,True,JCranley,Receptor-Receptor,
982,CPI-SS08BFFB96E,1207,1170,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
983,CPI-CS049AAD8F5,1708,1170,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Fibronectin
984,CPI-SS083BB1EB3,1316,1170,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
985,CPI-SS021718DBF,1317,1170,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
986,CPI-SS075F456AF,1318,1170,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
987,CPI-SS0FD44484F,1319,1170,PMID:29100073;PMID:31354411,curated,True,JCranley,Ligand-Receptor,Signaling by Teneurin
988,CPI-CS0CE0C5AF0,1636,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
989,CPI-CS06B116BC0,1637,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
990,CPI-CS02929CEBB,1638,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
991,CPI-CS0DE2ED1D0,1639,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
992,CPI-CS0E715A989,1640,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
993,CPI-CS03CCCE0E4,1641,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
994,CPI-CS0117267C4,1642,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
995,CPI-CS0F3055E82,1643,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
996,CPI-CS0E648EBFA,1644,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
997,CPI-CS0E6EE9A46,1645,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
998,CPI-CS0B3E748FB,1646,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
999,CPI-CS0F5400CAB,1647,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1000,CPI-CS02CC3D29A,1648,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1001,CPI-CS0C6A5253D,1649,1208,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1002,CPI-CS0FA38E530,1636,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1003,CPI-CS04C0A3C19,1637,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1004,CPI-CS0A7EA055F,1638,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1005,CPI-CS025E1B7C6,1639,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1006,CPI-CS04368D963,1640,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1007,CPI-CS0AD67AADC,1641,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1008,CPI-CS0F9A0EE4B,1642,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1009,CPI-CS0AA35FDCE,1643,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1010,CPI-CS0B096A78D,1644,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1011,CPI-CS02F1A072B,1645,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1012,CPI-CS04A744DD8,1646,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1013,CPI-CS0C8D4C311,1647,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1014,CPI-CS0DC38225F,1648,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1015,CPI-CS0BADCE0DB,1649,1209,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1016,CPI-CC09C521706,1636,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1017,CPI-CC0200FD25E,1637,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1018,CPI-CC0CBCCF256,1638,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1019,CPI-CC061180998,1639,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1020,CPI-CC07643D38C,1640,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1021,CPI-CC0946F123A,1641,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1022,CPI-CC055A75E96,1642,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1023,CPI-CC05D186539,1643,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1024,CPI-CC03EB01F42,1644,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1025,CPI-CC076D3C70C,1645,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1026,CPI-CC0D1121E32,1646,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1027,CPI-CC05EB8AC47,1647,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1028,CPI-CC06878B267,1648,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1029,CPI-CC03243A499,1649,1650,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1030,CPI-CC0990A372B,1636,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1031,CPI-CC07921E343,1637,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1032,CPI-CC02E4FE92E,1638,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1033,CPI-CC0C820256C,1639,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1034,CPI-CC0489A8F45,1640,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1035,CPI-CC05D2522F1,1641,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1036,CPI-CC0A41CB438,1642,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1037,CPI-CC009DEE9FC,1643,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1038,CPI-CC001A2A34F,1644,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1039,CPI-CC03AD613BA,1645,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1040,CPI-CC018526C0E,1646,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1041,CPI-CC05C1516B6,1647,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1042,CPI-CC0F913B188,1648,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1043,CPI-CC06ADA1C59,1649,1652,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1044,CPI-CC0392C7337,1636,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1045,CPI-CC03C18523A,1637,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1046,CPI-CC004185A70,1638,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1047,CPI-CC03F9B0D3E,1639,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1048,CPI-CC07774ECF6,1640,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1049,CPI-CC089C08005,1641,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1050,CPI-CC08D4D19FA,1642,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1051,CPI-CC0B5A2E9A4,1643,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1052,CPI-CC0F110BCE5,1644,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1053,CPI-CC01E8115FE,1645,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1054,CPI-CC054F031D4,1646,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1055,CPI-CC00DB8A3C3,1647,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1056,CPI-CC0CD7157B7,1648,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1057,CPI-CC0150E2A6F,1649,1651,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1058,CPI-CC0CAFBA656,1636,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1059,CPI-CC0DF227F32,1637,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1060,CPI-CC0E8A76CD6,1638,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1061,CPI-CC0EBAAB6B8,1639,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1062,CPI-CC0604DCB2A,1640,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1063,CPI-CC03AA4B30D,1641,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1064,CPI-CC05283AAC1,1642,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1065,CPI-CC08151EFC9,1643,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1066,CPI-CC0B6E51683,1644,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1067,CPI-CC0F935E8FA,1645,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1068,CPI-CC054EBEFC4,1646,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1069,CPI-CC03210AFD9,1647,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1070,CPI-CC0229CFC13,1648,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1071,CPI-CC0671108D4,1649,1653,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1072,CPI-CC0608D4CA8,1636,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1073,CPI-CC0C3E95213,1637,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1074,CPI-CC09E9DF123,1638,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1075,CPI-CC017F52E16,1639,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1076,CPI-CC036F9ABD3,1640,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1077,CPI-CC026E0AF6E,1641,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1078,CPI-CC0348C5437,1642,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1079,CPI-CC0F3C27C9B,1643,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1080,CPI-CC04EC40D20,1644,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1081,CPI-CC06080894C,1645,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1082,CPI-CC0E15506F9,1646,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1083,CPI-CC017C3F672,1647,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1084,CPI-CC05DBBAD9A,1648,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1085,CPI-CC0EDAA7A65,1649,1654,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1086,CPI-CC0F8CB8104,1636,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1087,CPI-CC01B9552BA,1637,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1088,CPI-CC08A636173,1638,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1089,CPI-CC0F0C72A29,1639,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1090,CPI-CC002C86EAE,1640,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1091,CPI-CC06B7CC089,1641,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1092,CPI-CC0C8C9C0D3,1642,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1093,CPI-CC03764C8A9,1643,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1094,CPI-CC06C7F820C,1644,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1095,CPI-CC08E2CA1DE,1645,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1096,CPI-CC02F84E602,1646,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1097,CPI-CC026C1BCB7,1647,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1098,CPI-CC0BB611F3F,1648,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1099,CPI-CC078D80A28,1649,1655,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1100,CPI-CC002F8F1E8,1636,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1101,CPI-CC0E092014F,1637,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1102,CPI-CC0D3781D5C,1638,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1103,CPI-CC08C75F9A4,1639,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1104,CPI-CC02329B61A,1640,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1105,CPI-CC0695DEB89,1641,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1106,CPI-CC0852DD8AB,1642,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1107,CPI-CC0ACD9602B,1643,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1108,CPI-CC01D1ED99D,1644,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1109,CPI-CC024CBCA9B,1645,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1110,CPI-CC0C8852F39,1646,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1111,CPI-CC0EAE86252,1647,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1112,CPI-CC0D90441AB,1648,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1113,CPI-CC0AA6AA3F7,1649,1657,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1114,CPI-CC035C82A9B,1636,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1115,CPI-CC07D1D1AD0,1637,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1116,CPI-CC01D135078,1638,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1117,CPI-CC019BF818D,1639,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1118,CPI-CC0195F6CE4,1640,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1119,CPI-CC0079D48C9,1641,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1120,CPI-CC0F11405A3,1642,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1121,CPI-CC065D3E23E,1643,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1122,CPI-CC0CCDF6512,1644,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1123,CPI-CC0079A0DC0,1645,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1124,CPI-CC04925CA26,1646,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1125,CPI-CC0EBC54EE6,1647,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1126,CPI-CC0A3EF2F90,1648,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1127,CPI-CC02E7D674A,1649,1656,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1128,CPI-CC05830C11D,1636,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1129,CPI-CC0F65C1997,1637,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1130,CPI-CC040CFDD33,1638,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1131,CPI-CC05F37DDE7,1639,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1132,CPI-CC09C537C2D,1640,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1133,CPI-CC06CA4728D,1641,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1134,CPI-CC01D8C39D7,1642,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1135,CPI-CC087A3DDFB,1643,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1136,CPI-CC0A1813B1D,1644,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1137,CPI-CC0B2385C5D,1645,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1138,CPI-CC0CC703CD2,1646,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1139,CPI-CC033325E3E,1647,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1140,CPI-CC04285ECD7,1648,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1141,CPI-CC0B8207B66,1649,1658,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1142,CPI-CC0B77A9502,1636,1659,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1143,CPI-CC0F2E29DCC,1637,1659,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
1144,CPI-CC096B77AA5,1638,1659,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by GABA
